Campaign Name,Line_Item,Date,Phase/inputs,State,Geo Cut,Audience Cohort,Platform,Publisher,Devices,Section,Ad Unit,Ad Size,Language,Deal Type,Planned Impressions,Delivered Impressions,Planned Clicks,Delivered Clicks,Planned Video Views,Delivered Video Views (True Views),25% Views,50% Views,75% Views,100% Views,Planned Spends,Delievered Spends
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-01,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,773551.0,2597.3376,3515.0,354182.4,0.0,730846.0,705670.0,688447.0,675607.0,51946.752,71993.882495
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-02,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,640722.0,2597.3376,1889.0,354182.4,0.0,608925.0,593896.0,583449.0,575088.0,51946.752,42217.490287
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-03,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,741482.0,2597.3376,2373.0,354182.4,0.0,709201.0,691041.0,678337.0,668430.0,51946.752,46259.296572
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-04,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,687319.0,2597.3376,2278.0,354182.4,0.0,650206.0,631740.0,618830.0,608664.0,51946.752,46241.905367
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-05,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,719038.0,2597.3376,2418.0,354182.4,0.0,686395.0,668486.0,655797.0,645654.0,51946.752,46196.935098
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-06,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,707379.0,2597.3376,2720.0,354182.4,0.0,674107.0,655062.0,641743.0,631378.0,51946.752,45832.666508
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-07,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,682530.0,2597.3376,2245.0,354182.4,0.0,648542.0,629922.0,616741.0,606465.0,51946.752,43218.068073
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-08,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,733587.0,2597.3376,2896.0,354182.4,0.0,687715.0,665138.0,649822.0,638437.0,51946.752,53001.852755
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-09,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,808930.0,2597.3376,2613.0,354182.4,0.0,772782.0,751946.0,737277.0,725678.0,51946.752,53998.528332
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-10,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,672964.0,2597.3376,2565.0,354182.4,0.0,631045.0,611177.0,596978.0,586465.0,51946.752,51466.532862
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-11,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,639007.0,2597.3376,2465.0,354182.4,0.0,604829.0,585897.0,573079.0,563373.0,51946.752,45046.979824
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-12,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,561411.0,2597.3376,1758.0,354182.4,0.0,537272.0,523521.0,513547.0,505547.0,51946.752,37086.079158
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-13,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,,2597.3376,,354182.4,,,,,,51946.752,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-14,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,,2597.3376,,354182.4,,,,,,51946.752,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Value_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-15,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Value Maximiser,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,472243.2,,2597.3376,,354182.4,,,,,,51946.752,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-22,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,40149.0,1062.5472,208.0,144892.8,0.0,35857.0,34277.0,33292.0,32595.0,21250.944,4532.936513
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-23,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,20380.0,1062.5472,98.0,144892.8,0.0,18551.0,17822.0,17357.0,17012.0,21250.944,1906.4753640000001
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-24,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,78492.0,1062.5472,461.0,144892.8,0.0,71074.0,68110.0,66207.0,64881.0,21250.944,9420.383341
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-25,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,84387.0,1062.5472,491.0,144892.8,0.0,76375.0,73041.0,70867.0,69435.0,21250.944,10480.942293
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-26,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,117571.0,1062.5472,782.0,144892.8,0.0,105578.0,100608.0,97316.0,94977.0,21250.944,16586.408592
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-27,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,113888.0,1062.5472,785.0,144892.8,0.0,101852.0,97177.0,94031.0,91863.0,21250.944,16113.066481
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-28,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,194403.0,1062.5472,2014.0,144892.8,0.0,173163.0,163691.0,157265.0,152819.0,21250.944,23174.471761
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-29,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,205568.0,1062.5472,1994.0,144892.8,0.0,188059.0,178944.0,172768.0,168441.0,21250.944,23786.442372
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-30,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,142772.0,1062.5472,554.0,144892.8,0.0,134083.0,129671.0,126706.0,124564.0,21250.944,16572.456971
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-08-31,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,693028.0,1062.5472,2706.0,144892.8,0.0,648697.0,627399.0,612150.0,601164.0,21250.944,70182.581048
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-01,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,408320.0,1062.5472,1611.0,144892.8,0.0,380568.0,367418.0,358442.0,351889.0,21250.944,34059.133781
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-02,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,174460.0,1062.5472,348.0,144892.8,0.0,165768.0,162445.0,160012.0,158130.0,21250.944,11547.545968
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-03,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,227947.0,1062.5472,752.0,144892.8,0.0,208228.0,201146.0,196370.0,192938.0,21250.944,16265.734610000001
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-04,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,296471.0,1062.5472,1058.0,144892.8,0.0,270765.0,261267.0,255040.0,250446.0,21250.944,20892.532505
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-05,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,373252.0,1062.5472,1272.0,144892.8,0.0,340837.0,328748.0,320883.0,315092.0,21250.944,22083.880728
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-06,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,381065.0,1062.5472,1565.0,144892.8,0.0,352102.0,339642.0,331115.0,324781.0,21250.944,22139.287601
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-07,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,308915.0,1062.5472,1304.0,144892.8,0.0,277856.0,265485.0,257221.0,251326.0,21250.944,19413.473261
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-08,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,271308.0,1062.5472,776.0,144892.8,0.0,253498.0,245255.0,239549.0,235164.0,21250.944,14580.260844
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-09,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,300424.0,1062.5472,1175.0,144892.8,0.0,271334.0,260100.0,252821.0,247603.0,21250.944,20290.744556999998
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-10,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,338842.0,1062.5472,949.0,144892.8,0.0,320487.0,311734.0,305512.0,300675.0,21250.944,19102.485447
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-11,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,350179.0,1062.5472,1501.0,144892.8,0.0,320420.0,306937.0,298041.0,291367.0,21250.944,21376.645257
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-12,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,325446.0,1062.5472,1215.0,144892.8,0.0,298924.0,288171.0,280939.0,275642.0,21250.944,20928.33969
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-13,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,,1062.5472,,144892.8,,,,,,21250.944,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-14,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,,1062.5472,,144892.8,,,,,,21250.944,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Ma_CPM,2024-09-15,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Marathi,CPM,193190.4,,1062.5472,,144892.8,,,,,,21250.944,
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-22,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,25095.0,1220.0533333333335,635.0,129630.66666666669,0.0,23991.0,23559.0,23336.0,23170.0,25163.6,4140.675
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-23,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,123339.0,1220.0533333333335,3368.0,129630.66666666669,0.0,119213.0,117495.0,116752.0,116028.0,25163.6,20350.935
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-24,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,103505.0,1220.0533333333335,2522.0,129630.66666666669,0.0,99732.0,98004.0,97213.0,96616.0,25163.6,17078.325
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-25,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,232529.0,1220.0533333333335,5594.0,129630.66666666669,0.0,224745.0,221066.0,219102.0,217580.0,25163.6,38367.285
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-26,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,142082.0,1220.0533333333335,3068.0,129630.66666666669,0.0,139075.0,137799.0,137145.0,136500.0,25163.6,23443.53
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-27,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,37190.0,1220.0533333333335,905.0,129630.66666666669,0.0,35974.0,35406.0,35094.0,34882.0,25163.6,6136.35
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-28,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,68712.0,1220.0533333333335,1459.0,129630.66666666669,0.0,66499.0,65498.0,65009.0,64658.0,25163.6,11337.48
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-29,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,101880.0,1220.0533333333335,1973.0,129630.66666666669,0.0,99128.0,97699.0,97052.0,96449.0,25163.6,16810.199999999997
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-30,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,53642.0,1220.0533333333335,1032.0,129630.66666666669,0.0,52165.0,51536.0,51169.0,50857.0,25163.6,8850.93
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-08-31,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,505151.0,1220.0533333333335,12308.0,129630.66666666669,0.0,484794.0,475510.0,471079.0,467815.0,25163.6,83349.91500000001
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-01,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,94351.0,1220.0533333333335,2246.0,129630.66666666669,0.0,89528.0,87244.0,86143.0,85426.0,25163.6,15567.915
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-02,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,66842.0,1220.0533333333335,1534.0,129630.66666666669,0.0,63455.0,61850.0,61024.0,60457.0,25163.6,11028.93
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-03,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,144619.0,1220.0533333333335,3068.0,129630.66666666669,0.0,138226.0,135031.0,133533.0,132427.0,25163.6,23862.135000000002
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-04,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,107145.0,1220.0533333333335,2095.0,129630.66666666669,0.0,103617.0,101912.0,101016.0,100495.0,25163.6,17678.925000000003
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-05,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,311542.0,1220.0533333333335,7083.0,129630.66666666669,0.0,298904.0,292595.0,289498.0,287276.0,25163.6,51404.43
XCIR24IN008_Amz CC Aug Q3 24,Maharashtra (Exc Pune)_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Ma_CPM,2024-09-06,Media Plan,Maharashtra (Exc Pune),Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Marathi,CPM,152506.6666666667,291547.0,1220.0533333333335,6696.0,129630.66666666669,0.0,280702.0,275450.0,272773.0,270870.0,25163.6,48105.255000000005
